Indicator,Country,ISO3,Land_Type,Season,Date,Data,Year,Month,Dekad,Unit,Source
Agricultural Stress Index (ASI),IRN,Iran  (Islamic Republic of),Crop Area,Season 1,2022-10-01,25.186,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),IRQ,Iraq,Crop Area,Season 1,2022-10-01,40.54,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),IRL,Ireland,Crop Area,Season 1,2022-10-01,0.147,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ISR,Israel,Crop Area,Season 1,2022-10-01,0,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ITA,Italy,Crop Area,Season 1,2022-10-01,9.301,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),JAM,Jamaica,Crop Area,Season 1,2022-10-01,0.13,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),JPN,Japan,Crop Area,Season 1,2022-10-01,3.712,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),JOR,Jordan,Crop Area,Season 1,2022-10-01,30,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),KAZ,Kazakhstan,Crop Area,Season 1,2022-10-01,6.023,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),KEN,Kenya,Crop Area,Season 1,2022-10-01,1.015,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),KGZ,Kyrgyzstan,Crop Area,Season 1,2022-10-01,14,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LAO,Lao People's Democratic Republic,Crop Area,Season 1,2022-10-01,3.198,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LVA,Latvia,Crop Area,Season 1,2022-10-01,0.033,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LBN,Lebanon,Crop Area,Season 1,2022-10-01,26.471,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LSO,Lesotho,Crop Area,Season 1,2022-10-01,7.895,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LBR,Liberia,Crop Area,Season 1,2022-10-01,21.928,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LBY,Libya,Crop Area,Season 1,2022-10-01,0,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LIE,Liechtenstein,Crop Area,Season 1,2022-10-01,0,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LTU,Lithuania,Crop Area,Season 1,2022-10-01,0.014,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LUX,Luxembourg,Crop Area,Season 1,2022-10-01,7.56,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MDG,Madagascar,Crop Area,Season 1,2022-10-01,33.333,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MWI,Malawi,Crop Area,Season 1,2022-10-01,20,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MYS,Malaysia,Crop Area,Season 1,2022-10-01,1.08,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MLI,Mali,Crop Area,Season 1,2022-10-01,0.206,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MRT,Mauritania,Crop Area,Season 1,2022-10-01,0.019,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MEX,Mexico,Crop Area,Season 1,2022-10-01,2.12,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MDA,Moldova- Republic of,Crop Area,Season 1,2022-10-01,2.455,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MNG,Mongolia,Crop Area,Season 1,2022-10-01,6.25,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MNE,Montenegro,Crop Area,Season 1,2022-10-01,4.464,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MAR,Morocco,Crop Area,Season 1,2022-10-01,14.537,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MOZ,Mozambique,Crop Area,Season 1,2022-10-01,0,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MMR,Myanmar,Crop Area,Season 1,2022-10-01,1.764,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),NAM,Namibia,Crop Area,Season 1,2022-10-01,100,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),NPL,Nepal,Crop Area,Season 1,2022-10-01,0.22,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),NLD,Netherlands,Crop Area,Season 1,2022-10-01,2.356,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),NZL,New Zealand,Crop Area,Season 1,2022-10-01,12.766,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),NIC,Nicaragua,Crop Area,Season 1,2022-10-01,0.168,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),NER,Niger,Crop Area,Season 1,2022-10-01,1.333,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),NGA,Nigeria,Crop Area,Season 1,2022-10-01,14.007,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),NOR,Norway,Crop Area,Season 1,2022-10-01,0.426,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),OMN,Oman,Crop Area,Season 1,2022-10-01,2.466,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),PAK,Pakistan,Crop Area,Season 1,2022-10-01,0.923,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),PAN,Panama,Crop Area,Season 1,2022-10-01,1.214,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),PNG,Papua New Guinea,Crop Area,Season 1,2022-10-01,8.153,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),PRY,Paraguay,Crop Area,Season 1,2022-10-01,20.162,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),PER,Peru,Crop Area,Season 1,2022-10-01,5.36,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),PHL,Philippines,Crop Area,Season 1,2022-10-01,1.436,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),POL,Poland,Crop Area,Season 1,2022-10-01,0.455,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),PRT,Portugal,Crop Area,Season 1,2022-10-01,4.869,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),QAT,Qatar,Crop Area,Season 1,2022-10-01,66.667,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),KOR,Republic of Korea,Crop Area,Season 1,2022-10-01,2.796,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ROU,Romania,Crop Area,Season 1,2022-10-01,1.624,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),RUS,Russian Federation,Crop Area,Season 1,2022-10-01,1.737,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),RWA,Rwanda,Crop Area,Season 1,2022-10-01,0.836,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),KNA,Saint Kitts and Nevis,Crop Area,Season 1,2022-10-01,7.407,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),STP,Sao Tome and Principe,Crop Area,Season 1,2022-10-01,100,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SAU,Saudi Arabia,Crop Area,Season 1,2022-10-01,4.772,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SEN,Senegal,Crop Area,Season 1,2022-10-01,0.271,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SRB,Serbia,Crop Area,Season 1,2022-10-01,0.809,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SLE,Sierra Leone,Crop Area,Season 1,2022-10-01,7.121,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SVK,Slovakia,Crop Area,Season 1,2022-10-01,2.587,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SVN,Slovenia,Crop Area,Season 1,2022-10-01,3.195,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SLB,Solomon Islands,Crop Area,Season 1,2022-10-01,0,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SOM,Somalia,Crop Area,Season 1,2022-10-01,9.231,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ZAF,South Africa,Crop Area,Season 1,2022-10-01,25.904,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SSD,South Sudan,Crop Area,Season 1,2022-10-01,0.838,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ESP,Spain,Crop Area,Season 1,2022-10-01,8.817,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),LKA,Sri Lanka,Crop Area,Season 1,2022-10-01,5.939,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SDN,Sudan,Crop Area,Season 1,2022-10-01,0.528,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SUR,Suriname,Crop Area,Season 1,2022-10-01,5.556,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SWZ,Swaziland,Crop Area,Season 1,2022-10-01,54.386,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SWE,Sweden,Crop Area,Season 1,2022-10-01,0.236,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CHE,Switzerland,Crop Area,Season 1,2022-10-01,5.157,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SYR,Syrian Arab Republic,Crop Area,Season 1,2022-10-01,22.044,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CHN,Taiwan,Crop Area,Season 1,2022-10-01,2.622,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),TJK,Tajikistan,Crop Area,Season 1,2022-10-01,11.937,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),THA,Thailand,Crop Area,Season 1,2022-10-01,0.789,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),MKD,The former Yugoslav Republic of Macedonia,Crop Area,Season 1,2022-10-01,0.943,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),TGO,Togo,Crop Area,Season 1,2022-10-01,5.533,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),TTO,Trinidad and Tobago,Crop Area,Season 1,2022-10-01,0,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),TUN,Tunisia,Crop Area,Season 1,2022-10-01,11.999,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),TUR,Turkey,Crop Area,Season 1,2022-10-01,2.238,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),TKM,Turkmenistan,Crop Area,Season 1,2022-10-01,25.874,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),UGA,Uganda,Crop Area,Season 1,2022-10-01,27.669,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),GBR,U.K. of Great Britain and Northern Ireland,Crop Area,Season 1,2022-10-01,1.642,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),UKR,Ukraine,Crop Area,Season 1,2022-10-01,1.286,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ARE,United Arab Emirates,Crop Area,Season 1,2022-10-01,10.476,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),TZA,United Republic of Tanzania,Crop Area,Season 1,2022-10-01,9.212,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),USA,United States of America,Crop Area,Season 1,2022-10-01,3.51,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),URY,Uruguay,Crop Area,Season 1,2022-10-01,7.88,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),UZB,Uzbekistan,Crop Area,Season 1,2022-10-01,22.046,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),VUT,Vanuatu,Crop Area,Season 1,2022-10-01,0,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),VEN,Venezuela,Crop Area,Season 1,2022-10-01,1.086,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),VNM,Viet Nam,Crop Area,Season 1,2022-10-01,4.95,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),YEM,Yemen,Crop Area,Season 1,2022-10-01,0.771,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ZMB,Zambia,Crop Area,Season 1,2022-10-01,7.686,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ZWE,Zimbabwe,Crop Area,Season 1,2022-10-01,43.396,2022,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),AFG,Afghanistan,Crop Area,Season 1,2022-10-11,4.938,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ALB,Albania,Crop Area,Season 1,2022-10-11,0.118,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),DZA,Algeria,Crop Area,Season 1,2022-10-11,14.696,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),AND,Andorra,Crop Area,Season 1,2022-10-11,16.883,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),AGO,Angola,Crop Area,Season 1,2022-10-11,10.716,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ATG,Antigua and Barbuda,Crop Area,Season 1,2022-10-11,0,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ARG,Argentina,Crop Area,Season 1,2022-10-11,56.342,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ARM,Armenia,Crop Area,Season 1,2022-10-11,23.636,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),AUS,Australia,Crop Area,Season 1,2022-10-11,1.513,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),AUT,Austria,Crop Area,Season 1,2022-10-11,0.951,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),AZE,Azerbaijan,Crop Area,Season 1,2022-10-11,22.785,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BHS,Bahamas,Crop Area,Season 1,2022-10-11,0,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BGD,Bangladesh,Crop Area,Season 1,2022-10-11,2.165,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BLR,Belarus,Crop Area,Season 1,2022-10-11,0.103,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BEL,Belgium,Crop Area,Season 1,2022-10-11,7.092,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BLZ,Belize,Crop Area,Season 1,2022-10-11,1.517,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BEN,Benin,Crop Area,Season 1,2022-10-11,8.604,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BTN,Bhutan,Crop Area,Season 1,2022-10-11,0.278,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BOL,Bolivia,Crop Area,Season 1,2022-10-11,6.117,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BIH,Bosnia and Herzegovina,Crop Area,Season 1,2022-10-11,1.001,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BWA,Botswana,Crop Area,Season 1,2022-10-11,50,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BRA,Brazil,Crop Area,Season 1,2022-10-11,4.347,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BRN,Brunei Darussalam,Crop Area,Season 1,2022-10-11,0,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BGR,Bulgaria,Crop Area,Season 1,2022-10-11,0,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BFA,Burkina Faso,Crop Area,Season 1,2022-10-11,3.624,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),BDI,Burundi,Crop Area,Season 1,2022-10-11,20.103,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),KHM,Cambodia,Crop Area,Season 1,2022-10-11,4.307,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CMR,Cameroon,Crop Area,Season 1,2022-10-11,9.692,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CAN,Canada,Crop Area,Season 1,2022-10-11,1.822,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CAF,Central African Republic,Crop Area,Season 1,2022-10-11,0.417,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),TCD,Chad,Crop Area,Season 1,2022-10-11,8.972,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CHL,Chile,Crop Area,Season 1,2022-10-11,18.813,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CHN,China,Crop Area,Season 1,2022-10-11,3.07,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),COL,Colombia,Crop Area,Season 1,2022-10-11,2.874,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),COM,Comoros,Crop Area,Season 1,2022-10-11,28.571,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),COG,Congo,Crop Area,Season 1,2022-10-11,52.941,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CRI,Costa Rica,Crop Area,Season 1,2022-10-11,0.195,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CIV,Côte d'Ivoire,Crop Area,Season 1,2022-10-11,4.046,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),HRV,Croatia,Crop Area,Season 1,2022-10-11,3.026,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CUB,Cuba,Crop Area,Season 1,2022-10-11,0.085,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CYP,Cyprus,Crop Area,Season 1,2022-10-11,22.059,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),CZE,Czech Republic,Crop Area,Season 1,2022-10-11,0.324,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),COD,Democratic Republic of the Congo,Crop Area,Season 1,2022-10-11,2.267,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),PRK,Dem People's Rep of Korea,Crop Area,Season 1,2022-10-11,3.631,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),DNK,Denmark,Crop Area,Season 1,2022-10-11,0.096,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),DMA,Dominica,Crop Area,Season 1,2022-10-11,0,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),DOM,Dominican Republic,Crop Area,Season 1,2022-10-11,1.729,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ECU,Ecuador,Crop Area,Season 1,2022-10-11,4.851,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),EGY,Egypt,Crop Area,Season 1,2022-10-11,14.77,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),SLV,El Salvador,Crop Area,Season 1,2022-10-11,0.247,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),GNQ,Equatorial Guinea,Crop Area,Season 1,2022-10-11,22,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ERI,Eritrea,Crop Area,Season 1,2022-10-11,0.511,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),EST,Estonia,Crop Area,Season 1,2022-10-11,0.2,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),ETH,Ethiopia,Crop Area,Season 1,2022-10-11,2.411,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),FIN,Finland,Crop Area,Season 1,2022-10-11,0,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),FRA,France,Crop Area,Season 1,2022-10-11,10.721,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),GAB,Gabon,Crop Area,Season 1,2022-10-11,22.171,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),GMB,Gambia,Crop Area,Season 1,2022-10-11,0.347,2022,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
